Id,tot_area,gar_adj_area,yr_built,yr_remod,qual,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Func_Maj,Func_Min,Func_Mod,Func_Sev,SalePrice
180,2660.0,68.14653930010805,1948,2009,5,0,0,0,0,0,1,0,0,0,0,129000
2896,2249.0,254.46145926281162,1987,1987,6,0,0,0,0,0,0,0,0,0,0,176000
668,2760.0,168.1015810737993,1963,1963,6,0,0,0,0,0,0,0,0,0,0,154000
1582,2512.0,266.9305325842198,1986,1986,6,0,0,0,0,0,0,0,0,0,0,180000
2285,2284.0,243.8396560630935,1976,1976,5,0,0,0,0,0,1,0,0,0,0,134000
2079,3360.0,266.00689752337473,1950,2001,6,0,0,0,0,0,0,0,0,0,0,243000
2272,3245.0,373.1485645814007,2002,2003,8,0,0,0,0,0,0,0,0,0,0,270000
2250,2164.0,223.51968472450238,1983,1983,6,0,0,0,0,0,0,0,0,0,0,134000
502,3993.0,302.9522999571768,1993,1993,7,0,0,0,0,0,0,0,0,0,0,260000
2166,2229.0,223.51968472450238,2006,2006,7,0,0,0,0,0,0,0,0,0,0,168675
1622,2086.0,225.3204469097122,1994,1994,6,0,0,0,0,0,0,0,0,0,0,160000
1299,1764.0,0.0,1890,1996,5,0,0,0,0,0,1,0,0,0,0,95000
832,2126.0,203.19971338591125,2005,2006,6,0,0,0,0,0,0,0,0,0,0,173000
2470,2594.0,264.15962740168465,2006,2006,7,0,0,1,0,0,0,0,0,0,0,187750
1017,2884.0,250.30510148900888,1986,1991,7,0,0,0,0,0,0,0,0,0,0,215000
1384,2146.0,124.69073321408192,1967,1967,5,0,0,0,0,0,0,0,0,0,0,120000
1790,3000.0,310.3413804439372,2005,2006,7,0,0,0,0,0,0,0,0,0,0,249000
2530,2668.0,220.28696201154472,1967,1967,7,0,0,0,0,0,0,0,0,0,0,164500
2893,1295.0,144.08706949182798,1986,1986,7,0,0,0,0,0,1,0,0,0,0,230000
2027,2016.0,210.5887938726717,1929,1990,7,0,0,0,0,0,1,0,0,0,0,140000
683,1464.0,68.14653930010805,1952,1952,5,0,0,0,0,0,0,0,0,0,0,118900
823,2936.0,417.48304750196314,2008,2008,8,0,0,0,0,0,0,0,0,0,0,239900
2374,2138.0,203.19971338591125,1975,1975,6,0,0,0,0,0,0,0,0,0,0,146300
1594,2080.0,230.44694768084028,1975,1975,5,0,0,0,0,0,1,0,0,0,0,124000
2049,1924.0,87.45472543513866,1963,1963,5,0,0,0,0,0,0,0,0,0,0,130000
1813,2698.0,248.9196488977413,2000,2001,7,0,0,0,0,0,0,0,0,0,0,179000
365,2866.0,230.9087652112628,1990,1990,7,0,0,0,0,0,0,0,0,0,0,180500
176,1494.0,101.59985669295563,1945,1950,4,0,0,0,0,0,1,0,0,0,0,80000
510,3151.0,387.9267255549215,2008,2009,8,0,0,0,0,0,0,0,0,0,0,287090
1326,882.0,87.45472543513866,1956,1956,5,0,0,0,0,0,1,0,0,0,0,97000
2423,2879.0,183.8033771081652,2002,2002,7,0,0,0,0,0,0,0,0,0,0,246990
1631,2430.0,221.6724146028123,1964,1964,6,0,0,0,0,0,0,0,0,0,0,154204
1263,2624.0,228.59967755915017,1958,2001,7,0,0,0,0,0,0,0,0,0,0,186000
1046,1932.0,74.96119323011885,1972,1972,5,0,0,0,0,0,1,0,0,0,0,111750
47,5542.0,442.4211941447795,2003,2004,9,0,0,0,0,0,0,0,0,0,0,500000
1424,1984.0,274.00777965904695,2007,2007,7,0,0,0,0,0,0,0,0,0,0,177439
429,3288.0,386.07945543323143,2008,2008,9,0,0,0,0,0,0,0,0,0,0,335000
1031,2767.0,223.05786719407988,1976,1976,7,0,0,0,0,0,0,0,0,0,0,205000
1635,2633.0,223.51968472450238,1990,1990,8,0,0,0,0,0,0,0,0,0,0,212000
309,3240.0,242.45420347182593,2004,2005,8,0,0,0,0,0,1,0,0,0,0,246000
1020,2520.0,276.1668831926703,1983,1983,7,0,0,0,0,0,0,0,0,0,0,181900
178,2242.0,137.42885425521789,1929,2001,5,0,0,0,0,0,1,0,0,0,0,130000
1975,1696.0,102.21980895016208,1910,2002,5,0,0,0,0,0,1,0,0,0,0,132000
2096,2737.0,230.44694768084028,1994,2001,7,0,0,0,0,0,0,0,0,0,0,220000
865,3541.0,241.06875088055835,2001,2001,8,0,0,0,0,0,0,0,0,0,0,236500
385,2767.0,312.5047404375908,2009,2009,8,0,0,1,0,0,0,0,0,0,0,263435
1362,3241.0,113.57756550018007,1938,1958,6,0,0,0,0,0,1,0,1,0,0,141000
1091,2833.0,245.70119085129417,2003,2003,7,0,0,0,0,0,0,0,0,0,0,213000
317,2428.0,240.1451158197133,2009,2010,7,0,0,0,0,0,0,0,0,0,0,179781
1076,2684.0,253.99964173238908,2006,2007,8,0,0,0,0,0,0,0,0,0,0,234250
1573,4463.0,307.10865773097953,1976,1976,8,0,0,0,0,0,0,0,0,0,0,287000
485,2874.0,364.5888638438559,2002,2002,8,0,0,0,0,0,0,0,0,0,0,257500
2021,1946.0,51.10990447508104,1926,1950,6,0,0,0,0,0,1,0,0,0,0,102000
2032,1745.0,129.30890851830716,1930,1950,7,0,0,0,0,0,1,0,0,0,0,139400
2604,1886.0,265.77150327042136,1915,1950,3,0,0,0,0,0,0,0,0,0,0,105000
1615,4434.0,286.7886863923884,1970,1970,8,0,0,0,0,0,0,0,0,0,0,268000
2736,2898.0,285.16537142457224,1966,1966,6,0,0,0,0,0,0,0,0,0,0,274970
473,2440.0,183.34155957774266,2005,2006,7,0,0,0,0,0,0,0,0,0,0,180000
1316,2067.0,102.21980895016208,1928,2005,7,0,0,0,0,0,1,0,0,0,0,161000
244,930.0,87.45472543513866,1946,2006,4,0,0,0,0,0,0,0,0,0,0,84900
152,1976.0,121.91982803154676,1958,1958,5,0,0,0,0,0,0,0,0,0,0,119000
1588,3928.0,411.9412371368928,2005,2006,8,0,0,0,0,0,0,0,0,0,0,370000
2111,2540.0,241.99238594140343,2005,2006,7,0,0,0,0,0,0,0,0,0,0,175900
813,2240.0,149.9223864602377,1979,1979,5,0,0,0,0,0,0,0,0,0,0,142953
1854,2988.0,220.74877954196722,1994,1995,8,0,0,0,0,0,0,0,0,0,0,279700
2575,2543.0,152.86160256985596,1957,1957,5,0,0,0,0,0,0,0,0,0,0,132000
867,3593.0,339.89770239097885,2000,2000,9,0,0,0,0,0,0,0,0,0,0,313000
2879,1973.0,122.50926519130029,1920,1950,4,0,1,0,0,0,0,0,0,0,0,108000
1494,2402.0,224.75431513355713,2003,2004,7,0,0,0,0,0,0,0,0,0,0,165400
2771,2280.0,218.4396918898546,1995,1995,6,0,0,0,0,0,0,0,0,0,0,187000
496,4256.0,374.0721996422457,1995,1996,8,0,0,0,0,0,0,0,0,0,0,403000
1651,2878.0,254.46145926281162,1976,1976,6,0,0,0,0,0,0,0,0,0,0,195000
1913,2472.0,242.45420347182593,1961,1961,6,0,0,0,0,0,0,0,0,0,0,158500
2790,3054.0,270.6250728276,2002,2002,8,0,0,0,0,0,0,0,0,0,0,255000
1541,3796.0,223.51968472450238,1956,1956,5,0,0,0,0,0,0,0,0,0,0,236500
1684,1976.0,102.21980895016208,1966,1966,5,0,0,0,0,0,0,0,0,0,0,129250
301,3302.0,223.51968472450238,1959,1997,7,0,0,0,0,0,0,0,0,0,0,289000
1569,1872.0,223.51968472450238,1976,1976,5,0,0,0,0,0,0,0,0,0,0,100000
2153,3970.0,258.6178170366143,2001,2001,8,0,0,0,0,0,0,0,0,0,0,275000
1467,2614.0,258.6178170366143,1999,2000,8,0,0,0,0,0,0,0,0,0,0,207000
2540,2064.0,251.00641975539799,1965,1998,5,0,0,0,0,0,0,0,0,0,0,146000
2368,1524.0,74.96119323011885,1972,1972,6,0,0,0,0,0,1,0,0,0,0,116000
874,3091.0,297.87230712252904,1997,1998,7,0,0,0,0,0,0,0,0,0,0,219500
463,2810.0,220.74877954196722,2003,2003,7,0,0,0,0,0,0,0,0,0,0,173000
784,2363.0,131.15617863999728,1956,1956,4,0,0,0,0,0,0,0,0,0,0,135000
2149,2911.0,281.7086935577406,2003,2003,7,0,0,0,0,0,0,0,0,0,0,213000
2069,2266.0,228.13786002872766,1954,1995,6,0,0,0,0,0,0,0,0,0,0,150000
1743,2660.0,299.2577597137966,2006,2007,7,0,0,0,0,0,0,0,0,0,0,194201
472,2850.0,211.0506114030942,2005,2006,7,0,0,0,0,0,0,0,0,0,0,181000
1921,2884.0,139.0070766571802,1958,1958,6,0,0,0,0,0,0,0,0,0,0,157900
2778,2730.0,270.6250728276,1999,2000,7,0,0,0,0,0,0,0,0,0,0,217000
526,3035.0,481.67568423069423,2005,2006,8,0,0,1,0,0,0,0,0,0,0,252000
2795,2781.0,299.4837095860245,2002,2002,7,0,0,0,0,0,0,0,0,0,0,197000
478,2498.0,246.8334544036043,2004,2005,7,0,0,0,0,0,0,0,0,0,0,189500
2841,1936.0,79.50429585012606,1918,1950,5,0,0,0,0,0,0,0,0,0,0,116000
119,2656.0,243.8396560630935,1963,1963,6,0,0,0,0,0,0,0,0,0,0,143000
1960,1864.0,127.46163839661706,1950,1950,5,0,0,0,0,0,0,0,0,0,0,119000
1277,2132.0,110.83620730140615,1954,1954,6,0,0,0,0,0,0,0,0,0,0,127500
2466,2574.0,284.01778120985324,2005,2005,6,0,0,1,0,0,0,0,0,0,0,200825
2844,996.0,19.96645945712175,1922,1955,2,0,0,0,0,0,0,0,0,0,0,35000
1028,4260.0,606.8282349751986,1978,1978,7,0,0,0,0,0,0,0,1,0,0,292500
1043,1470.0,79.50429585012606,1970,1970,6,0,0,0,0,0,1,0,0,0,0,106000
231,1416.0,124.93532205019808,1927,1950,4,0,0,0,0,0,0,0,0,0,0,85000
461,3424.0,323.73408882619043,2002,2003,8,0,0,0,0,0,0,0,0,0,0,286500
33,2138.0,203.19971338591125,1977,1977,6,0,0,0,0,0,0,0,0,0,0,127500
1795,2670.0,265.5450799929522,2006,2007,7,0,0,1,0,0,0,0,0,0,0,210400
1073,3036.0,271.54870788844505,2003,2004,8,0,0,0,0,0,0,0,0,0,0,274000
1576,2700.0,282.6323286185857,2007,2007,8,0,0,0,0,0,0,0,0,0,0,264966
2044,2255.0,74.96119323011885,1910,1950,4,0,0,0,0,0,1,0,0,0,1,50000
185,2338.0,118.12066812018728,1915,1950,5,0,0,0,0,0,1,0,0,0,0,139000
1828,3726.0,260.4650871583044,1990,1990,7,0,0,0,0,0,0,0,0,0,0,300000
344,4656.0,248.45783136731876,1972,1995,8,0,0,0,0,0,0,0,0,0,0,345000
2152,3148.0,223.51968472450238,1994,1995,8,0,0,0,0,0,0,0,0,0,0,228000
1752,1778.0,226.45271046202228,2003,2003,7,0,0,0,0,0,0,0,0,0,0,165500
2637,2014.0,59.62822188759454,1925,1950,4,0,0,0,0,0,1,0,0,0,0,107000
1000,3186.0,314.9595557481625,2001,2002,8,0,0,0,0,0,0,0,0,0,0,286000
727,1440.0,0.0,1920,1950,4,0,1,0,0,0,0,0,0,0,0,34900
2612,1824.0,133.00344876168737,1964,1964,5,0,0,0,0,0,0,0,0,0,0,115000
2422,2729.0,184.72701216901024,2003,2003,8,0,0,0,0,0,0,0,0,0,0,215000
752,2616.0,61.33188537009724,1915,1994,7,0,0,0,0,0,1,0,1,0,0,179900
15,2990.0,243.8396560630935,1985,1985,8,0,0,0,0,0,0,0,0,0,0,212000
2319,3138.0,243.37783853267098,2005,2005,8,0,0,0,0,0,0,0,0,0,0,250000
2681,2618.0,63.88738059385129,1928,1950,5,0,0,0,0,0,1,0,0,0,0,149000
1006,2431.0,199.04335561210854,1995,1996,6,0,0,0,0,0,0,0,0,0,0,188000
2596,1426.0,34.29424286385264,1930,2001,3,0,0,0,0,0,0,0,0,0,0,99800
2002,3272.0,199.89651528031695,1890,1998,7,0,0,0,0,0,1,0,0,0,0,159500
55,1758.0,226.45271046202228,2004,2004,7,0,0,0,0,0,0,0,0,0,0,184500
2104,4056.0,491.40238170258834,2007,2007,8,0,0,0,0,0,0,0,0,0,0,276000
1682,2352.0,124.93532205019808,1976,1976,6,0,0,0,0,0,0,0,0,0,0,155000
977,2592.0,232.7560353329529,1969,2000,5,0,0,0,0,0,0,0,0,0,0,160000
2548,2160.0,221.6724146028123,1964,1964,5,0,0,0,0,0,0,0,0,0,0,157500
340,3482.0,222.59604966365734,1994,1995,8,0,0,0,0,0,0,0,0,0,0,285000
1487,3472.0,0.0,1900,2003,5,0,0,0,0,0,0,0,0,0,0,145900
1423,2709.0,217.9778743594321,1996,1996,7,0,0,0,0,0,0,0,0,0,0,229000
1342,896.0,79.50429585012606,1946,1950,4,0,0,0,0,0,1,0,0,0,0,79000
1949,2432.0,164.6874699752611,1925,1993,4,0,0,0,0,0,0,0,0,1,0,128500
2444,3020.0,408.7085144239352,1998,1998,8,0,0,0,0,0,0,0,0,0,0,286000
345,2553.0,217.05423929858702,1997,1997,6,0,0,0,0,0,0,0,0,0,0,189500
650,1210.0,284.4795987402758,1953,1953,5,0,0,0,0,0,0,0,0,0,0,102900
192,2600.0,103.07164069141342,1950,1997,5,0,0,0,0,0,1,0,0,0,0,128500
1945,2944.0,171.334303786757,1953,2004,5,0,0,0,0,0,0,0,0,0,0,156000
2277,3576.0,363.4566002915458,2005,2006,8,0,0,0,0,0,0,0,0,0,0,281213
1266,2654.0,233.21785286337544,1960,2007,7,0,0,0,0,0,0,0,0,0,0,242000
674,2956.0,229.98513015041775,1960,1960,6,0,0,0,0,0,0,0,0,0,0,157500
2823,2520.0,348.7371741115143,2003,2004,7,0,0,0,0,0,0,0,0,0,0,196500
2772,2850.0,272.9341604797126,1998,1998,7,0,0,0,0,0,0,0,0,0,0,193000
2015,1994.0,79.50429585012606,1939,1952,5,0,0,0,0,0,1,0,0,0,0,132000
2642,2140.0,163.55169432025932,1900,1970,7,0,0,0,0,0,1,0,0,0,0,139900
144,2388.0,144.08706949182798,1959,1959,6,0,0,0,0,0,0,0,0,0,0,148000
1712,2713.0,357.4467685470348,2007,2007,8,0,0,0,0,0,0,0,0,0,0,281500
1708,4662.0,518.5767069580311,2004,2004,8,0,0,0,0,0,0,0,0,0,0,342000
2890,2338.0,243.8396560630935,1975,1975,6,0,0,0,0,0,0,0,0,0,0,148000
1157,2642.0,139.1325177377206,1972,1972,5,0,0,0,0,0,0,0,0,0,0,140000
2550,2061.0,258.7622150688828,1958,1991,5,0,0,0,0,0,0,0,0,0,0,150000
1104,3189.0,266.00689752337473,1996,1997,7,0,0,0,0,0,0,0,0,0,0,279500
2183,1619.0,163.28940614394358,2005,2005,6,0,0,0,0,0,1,0,0,0,0,140000
2887,3328.0,212.53003264324244,1978,1978,6,0,0,0,0,0,0,0,0,0,0,145000
29,2742.0,235.98875804591057,1999,1999,7,0,0,0,0,1,0,0,0,0,0,184000
108,2452.0,223.51968472450238,1978,1978,8,0,0,0,0,0,0,0,0,0,0,206000
2286,1638.0,116.83983519689897,1972,1972,4,0,0,0,0,0,1,0,0,0,0,85500
1533,2375.0,68.14653930010805,1934,1995,6,0,0,0,0,0,0,0,0,0,0,188700
376,3098.0,223.51968472450238,1978,1986,6,0,0,0,0,0,0,0,0,0,0,200000
800,2115.0,213.35969905520682,1990,1991,7,0,0,0,0,0,0,0,0,0,0,162000
1395,1344.0,68.14653930010805,1940,1997,5,0,0,0,0,0,0,0,0,0,0,108000
388,3242.0,220.74877954196722,1975,1975,5,0,0,0,0,0,0,0,0,0,0,213000
1689,3468.0,428.5666682321038,2007,2007,8,0,0,0,0,0,0,0,0,0,0,318000
716,2987.0,33.27743242853625,1898,1965,5,0,0,0,0,0,1,0,0,0,0,106000
2737,2681.0,274.2879479730158,1928,1950,6,0,0,0,0,0,0,0,0,0,0,235000
120,2175.0,0.0,1959,1959,4,0,0,0,0,0,0,0,0,0,0,128950
1230,2724.0,232.7560353329529,1961,1961,6,0,0,0,0,0,0,0,0,0,0,163000
2047,1890.0,68.14653930010805,1940,1950,5,0,0,0,0,0,0,0,0,0,0,126000
1293,3444.0,137.42885425521789,2003,2003,7,0,0,0,0,0,1,0,0,1,0,200000
1915,2398.0,145.47252208309555,1958,1958,5,0,0,0,0,0,0,0,0,0,0,144000
1968,3600.0,0.0,1961,1961,5,0,0,0,0,0,0,0,0,0,0,141000
1766,3971.0,350.0576880602744,1998,1999,8,0,0,0,0,0,0,0,0,0,0,322500
268,3310.0,276.1668831926703,1998,1998,7,0,0,0,0,0,0,0,0,0,0,224900
729,2900.0,243.8396560630935,1923,2004,5,0,0,0,0,0,0,0,0,0,0,223500
902,1632.0,89.57590279896333,1956,1956,4,0,0,0,0,0,0,0,0,0,0,112000
993,2530.0,217.05423929858702,1997,1998,6,0,0,0,0,0,0,0,0,0,0,187500
766,1587.0,0.0,1922,1950,1,0,0,0,0,0,0,1,0,0,0,61000
903,1880.0,149.9223864602377,1920,2000,6,0,0,0,0,0,0,0,0,0,0,110000
1221,999.0,0.0,1935,2003,3,0,0,0,0,0,0,1,0,0,0,52000
1719,2724.0,212.43606399436177,2005,2006,6,0,0,0,0,0,0,0,0,0,0,207000
1521,2904.0,0.0,1911,1950,5,0,0,0,0,1,0,0,0,0,0,130000
2707,1296.0,110.90312427844026,1967,1967,4,0,0,0,0,0,0,0,0,0,0,90000
987,1911.0,124.93532205019808,1992,1992,5,0,0,0,0,0,0,0,0,0,0,130000
2558,1756.0,266.00689752337473,1908,1991,5,0,0,0,0,0,0,0,0,0,0,127000
1778,3810.0,363.91221397295016,2006,2006,9,0,0,0,0,0,0,0,0,0,0,320000
2601,2250.0,204.43961790032415,1920,1950,5,0,0,0,0,0,0,0,0,0,0,120000
74,2490.0,223.51968472450238,2004,2004,7,0,0,0,0,0,0,0,0,0,0,181000
2190,1788.0,113.57756550018007,1954,1954,4,0,0,0,0,0,0,0,0,0,0,110000
701,2301.0,0.0,1920,1950,4,0,0,0,0,0,1,0,0,0,0,94550
2556,1309.0,0.0,1923,1958,4,0,0,0,0,0,0,0,0,0,0,85500
2293,1931.0,313.1122856264724,1977,1977,5,0,0,0,0,0,0,0,0,0,0,153500
787,1733.0,208.74152375098157,1955,1955,3,0,0,0,0,0,0,0,1,0,0,139600
595,3136.0,203.19971338591125,1967,1967,5,0,0,0,0,0,0,0,0,0,0,143000
66,5271.0,307.57047526140207,1995,1996,8,0,0,0,0,0,0,0,0,0,0,410000
846,2700.0,227.2142249678826,1998,1998,6,0,0,0,0,0,0,0,0,0,0,200000
594,1728.0,144.08706949182798,1967,1967,5,0,0,0,0,0,0,0,0,0,0,130000
792,2386.0,68.14653930010805,1946,1950,6,0,0,0,0,0,0,0,0,0,0,154400
1200,3857.0,470.4555059848513,1976,1996,8,0,0,0,0,0,0,0,0,0,0,299800
768,1697.0,-9.823878782590262,1934,1950,5,0,0,0,0,0,0,0,0,0,0,63000
174,2694.0,156.45309647649805,1957,1957,5,0,0,0,0,0,1,0,0,0,0,143000
1889,1928.0,222.61202838035294,1961,1961,5,0,0,0,0,0,0,0,0,0,0,137500
1023,4202.0,285.8650513315433,1977,1995,6,0,0,0,0,0,0,0,0,0,0,272000
363,2325.0,184.72701216901024,1992,1992,6,0,0,0,0,0,0,0,0,0,0,173000
1401,3048.0,220.74877954196722,1979,1979,7,0,0,0,0,0,0,0,0,0,0,245000
1978,1872.0,190.81031004030254,1980,1980,5,0,0,0,0,0,1,0,0,0,0,140000
2097,3960.0,448.37636671480413,2007,2007,7,0,0,0,0,0,0,0,0,0,0,383970
2840,2436.0,210.11491863593284,1954,1968,4,0,0,0,0,0,0,0,1,0,0,125000
862,1536.0,112.44178984517828,1972,2007,5,0,0,0,0,0,0,0,0,0,0,133000
507,2936.0,414.712142319428,2008,2009,8,0,0,0,0,0,0,0,0,0,0,244600
1262,1956.0,171.7961213171795,1968,1968,5,0,0,0,0,0,0,0,0,0,0,139000
1228,2072.0,144.08706949182798,1953,1953,5,0,0,0,0,0,0,0,0,0,0,112900
1288,2040.0,89.20260656127645,1910,2003,5,0,0,0,0,0,1,0,0,0,0,111000
1243,2784.0,211.51242893351673,1957,1957,6,0,0,0,0,0,0,0,0,0,0,166000
1850,2925.0,163.55169432025932,1997,1998,7,0,0,1,0,0,0,0,0,0,0,239000
1589,2688.0,362.06494385126007,1997,1998,7,0,0,0,0,0,1,0,0,0,0,209200
1658,2968.0,224.90513731576996,1971,1971,5,0,0,0,0,0,0,0,0,0,0,175000
446,3520.0,269.2396202363324,2003,2004,7,0,0,0,0,0,0,0,0,0,0,269500
1097,3359.0,226.45271046202228,1999,2000,7,0,0,0,0,0,0,0,0,0,0,225000
2329,3484.0,260.4650871583044,1985,1985,8,0,0,0,0,0,0,0,0,0,0,275000
1909,2144.0,110.83620730140615,1941,1950,5,0,0,0,0,0,0,0,0,0,0,105000
2608,2110.0,223.51968472450238,1966,1966,5,0,0,0,0,0,0,0,0,0,0,159950
656,2316.0,16.638716214268126,1916,1987,5,0,0,0,0,0,0,0,1,0,0,135000
1690,4230.0,433.184843536329,2007,2007,8,0,0,0,0,0,0,0,0,0,0,345474
2853,2530.0,0.0,1926,1950,5,0,0,0,0,0,0,0,0,0,0,102000
2229,3392.0,288.6359565140785,1971,1971,7,0,0,0,0,0,0,0,0,0,0,198000
1127,3112.0,386.07945543323143,2007,2008,8,0,0,1,0,0,0,0,0,0,0,339750
2606,2262.0,261.3887222191495,1936,1989,5,0,0,0,0,0,0,0,1,0,0,170000
1268,1752.0,163.55169432025932,1951,1951,5,0,0,0,0,0,0,0,0,0,0,94000
2809,2588.0,266.9305325842198,2006,2006,7,0,0,0,0,0,0,0,0,0,0,203160
529,3314.0,328.3522641304157,2006,2007,7,0,0,1,0,0,0,0,0,0,0,291000
476,3277.0,220.79139270047173,2002,2002,6,0,0,0,0,0,0,0,0,0,0,200000
2566,3168.0,143.6756203577278,1967,1967,5,0,0,0,0,0,0,0,0,0,0,119000
1902,334.0,0.0,1946,1950,1,0,0,0,0,0,0,0,0,0,0,39300
1547,1592.0,0.0,1922,1950,4,0,0,0,0,0,1,0,0,0,0,55000
1185,2764.0,216.5924217681645,2002,2002,7,0,0,1,0,0,0,0,0,0,0,205000
2372,1617.0,74.96119323011885,1972,1972,6,0,0,0,0,0,1,0,0,0,0,108000
2282,3264.0,266.00689752337473,1967,1967,5,0,0,0,0,0,0,0,0,0,0,143000
910,3906.0,209.01043986424776,1920,1970,7,0,0,0,0,0,0,0,0,0,0,197000
1128,2478.0,259.5414520974594,2007,2007,7,0,0,1,0,0,0,0,0,0,0,205950
1659,2445.0,248.9196488977413,1968,1968,6,0,0,0,0,0,0,0,0,0,0,175000
1852,3102.0,156.7370403902485,2003,2004,8,0,0,1,0,0,0,0,0,0,0,301000
456,2628.0,289.097774044501,2007,2008,7,0,0,0,0,0,0,0,0,0,0,230000
2410,2810.0,220.74877954196722,2003,2003,7,0,0,0,0,0,0,0,0,0,0,171750
1296,1958.0,0.0,1920,2006,7,0,0,0,0,0,1,0,0,0,0,120000
2682,2065.0,16.638716214268126,1930,1984,5,0,0,0,0,0,1,0,0,0,0,110000
237,1737.0,215.66878670731947,1950,1987,6,0,0,0,0,0,0,0,0,0,0,144500
1666,2347.0,163.55169432025932,1970,1990,5,0,0,0,0,0,0,0,1,0,0,155000
2666,2400.0,28.84044143806475,1923,1950,6,0,0,0,0,0,1,0,0,0,0,125000
662,2250.0,177.18100218028093,1910,2008,7,0,0,0,0,0,0,0,0,0,0,156500
2490,1718.0,227.2142249678826,1977,1995,6,0,0,0,0,0,0,0,0,0,0,151000
672,2210.0,87.45472543513866,1957,1957,6,0,0,0,0,0,0,0,0,0,0,135000
2915,1638.0,116.83983519689897,1972,1972,4,0,0,0,0,0,1,0,0,0,0,79400
452,2716.0,223.51968472450238,2005,2005,6,0,0,0,0,0,0,0,0,0,0,213000
321,2875.0,199.04335561210854,2002,2002,8,0,0,0,0,0,0,0,0,0,0,202900
2124,2590.0,252.152371610699,1998,1998,6,0,0,0,0,0,0,0,0,0,0,211000
1278,3600.0,0.0,1961,1961,5,0,0,0,0,0,0,0,0,0,0,130000
914,2584.0,19.96645945712175,1925,1990,6,0,0,0,0,0,0,0,0,0,0,137450
579,2901.0,226.29058990703754,1976,1993,4,0,0,0,0,0,0,0,1,0,0,150000
1418,1727.0,56.788782750090036,1941,1950,5,0,0,0,0,0,0,0,0,0,0,95000
1166,2245.0,124.93532205019808,1999,1999,7,0,0,1,0,0,0,0,0,0,0,179400
1797,2313.0,259.07963456703686,2007,2007,5,0,0,1,0,0,0,0,0,0,0,212109
2568,2470.0,221.6724146028123,1961,1961,5,0,0,0,0,0,0,0,0,0,0,98600
2075,1734.0,163.55169432025932,1948,2005,5,0,0,0,0,0,0,0,0,0,0,216000
2445,3394.0,434.7892040870828,2000,2000,8,0,0,0,0,0,0,0,0,0,0,300000
229,3566.0,246.14874371520614,1996,1997,7,0,0,0,0,0,0,0,0,0,0,328000
1663,1481.0,163.04595153265603,1971,2005,5,0,0,0,0,0,0,0,0,0,0,139000
2727,2000.0,265.5450799929522,1963,1963,5,0,0,0,0,0,0,0,0,0,0,164000
2226,1561.0,131.182088152708,1980,1980,6,0,0,0,0,0,1,0,0,0,0,123900
130,1716.0,0.0,1958,2008,5,0,0,0,0,0,0,0,0,0,0,116500
1675,2742.0,241.06875088055835,1997,1998,6,0,0,0,0,1,0,0,0,0,0,177000
2038,2123.0,123.79954639519629,1958,1958,4,0,0,0,0,0,1,0,0,0,0,99500
2416,2652.0,197.19608549041843,2006,2006,6,0,0,0,0,0,0,0,0,0,0,174190
2507,1800.0,136.2930786002161,2005,2005,7,0,0,1,0,0,0,0,0,0,0,151000
269,1696.0,193.96336277746076,2003,2003,6,0,0,0,0,0,1,0,0,0,0,143750
981,1592.0,95.40515502015127,1972,1972,5,0,0,0,0,0,0,0,0,0,0,131900
2296,2148.0,245.2251086543611,1977,1977,5,0,0,0,0,0,0,0,0,0,0,157000
940,2016.0,132.88575163521068,1920,1997,5,0,0,0,0,0,1,0,0,0,0,147000
475,2148.0,199.50517314253105,2004,2005,7,0,0,0,0,0,0,0,0,0,0,188500
2404,2728.0,223.51968472450238,2005,2005,7,0,0,0,0,0,0,0,0,0,0,185850
2491,1968.0,143.16343443098293,1965,1965,5,0,0,0,0,0,0,0,0,0,0,126000
601,1728.0,87.45472543513866,1959,1959,5,0,0,0,0,0,0,0,0,0,0,118000
1640,3224.0,256.77054691492424,2006,2006,9,0,0,0,0,0,0,0,0,0,0,319900
2926,2006.0,166.95902128526473,1984,1984,6,0,0,0,0,0,0,0,0,0,0,142500
653,2400.0,113.6071124839413,1950,1950,5,0,0,0,0,0,0,0,0,0,0,129900
2406,2736.0,218.90150942027714,2005,2006,7,0,0,0,0,0,0,0,0,0,0,202500
2701,1640.0,181.95610698647508,1950,1950,5,0,0,0,0,0,0,0,1,0,0,131000
1472,3676.0,332.970439434641,1997,1998,6,0,0,0,0,0,1,0,0,0,0,185000
417,2311.0,203.19971338591125,1978,1978,6,0,0,0,0,0,0,0,0,0,0,138000
2664,2052.0,61.33188537009724,1910,1993,6,0,0,0,0,0,1,0,0,0,0,114504
283,2222.0,62.46766102509904,1945,1950,6,0,0,0,0,0,0,0,0,0,0,113000
302,1950.0,68.14653930010805,1922,2007,4,0,0,0,0,0,1,0,0,0,0,125500
2053,2000.0,149.9223864602377,1964,2001,5,0,0,0,0,0,0,0,0,0,0,165000
2662,1980.0,95.14944699869488,1900,1950,5,0,0,0,0,0,1,0,0,0,0,79000
99,1836.0,136.2930786002161,2005,2005,6,0,0,1,0,0,0,0,0,0,0,152000
2674,2668.0,119.25644377518908,1947,1950,6,0,0,0,0,0,1,0,0,0,0,159000
